2018_09_25_1b|Some of you regular fans of our program will recognize Vincent. He was a contestant on Jeopardy! just before the summer break. And in the final, our on-screen printout dropped the letter T from the word this, making it his. And that caused some confusion and may well have cost Vincent the game. So to be fair, we decided to bring him back to play again today. Courtney, you're the only complete newcomer. But we're not worried because you did well on your tests. Good luck, players. Here we go.|Some of you regular fans of our program will recognize Vincent. He was a contestant on Jeopardy! just before the summer break. And in the final, our on-screen printout dropped the letter T from the word this, making it his. And that caused some confusion and may well have cost Vincent the game. So to be fair, we decided to bring him back to play again today. Courtney, you're the only complete newcomer. But we're not worried because you did well on your tests. Good luck, players. Here we go.
2018_09_25_54|Okay, here's the clue. While delivering messages, Iris was said to travel along one of these.|Okay, here's the clue. While delivering messages, Iris was said to travel along one of these.
2018_09_14_46|This four-letter dessert is the Spanish equivalent of creme caramel.|This four-letter dessert is the Spanish equivalent of creme caramel.
2018_09_11_5|to reside.|to reside.
2018_09_27_49|Pop culture adapts Shakespeare. Uh-oh. We'll deal with religion and spirituality books, memorials, seven letter words, bandits at five o'clock. Start us.|Pop culture adapts Shakespeare. Uh-oh. We'll deal with religion and spirituality books, memorials, seven letter words, bandits at five o'clock. Start us.
2018_09_20_16|What could be more fun than this game featuring plastic simians? Hasbro suggests two casks or more are even better.|What could be more fun than this game featuring plastic simians? Hasbro suggests two casks or more are even better.
2018_09_26_79|Listen, ah, the orchestra strikes up this type of dance by Adolphe Adant, calling us to the ballroom.|Listen, ah, the orchestra strikes up this type of dance by Adolphe Adant, calling us to the ballroom.
2018_09_11_62|His name was John Knox.|His name was John Knox.
2018_09_27_31|Oh no, what is electricity? You were close. Weather associated with electricity in that one. Where do we go next?|Oh no, what is electricity? You were close. Weather associated with electricity in that one. Where do we go next?
2018_09_14_29|Let's get back into this. Pick up that signaling device. Three full categories still in play, champ. Where do you start?|Let's get back into this. Pick up that signaling device. Three full categories still in play, champ. Where do you start?
2018_09_21_37|What is naked lunch?|What is naked lunch?
2018_09_14_33|All I understand is the train station.|All I understand is the train station.
2018_09_24_41|Its mirage from Japan is no mirage.|Its mirage from Japan is no mirage.
2018_09_26_17|Jay is for one of these special anniversaries.|Jay is for one of these special anniversaries.
2018_09_20_77|Bornholm and Rugen.|Bornholm and Rugen.
2018_09_10_77|They're known as the false Demetri's.|They're known as the false Demetri's.
2018_09_27_60|That would be the subtext. That's a seven-letter word. Evelyn?|That would be the subtext. That's a seven-letter word. Evelyn?
2018_09_14_11|Cheers to you if you can give us the first names of these two characters seen here with Carla.|Cheers to you if you can give us the first names of these two characters seen here with Carla.
2018_09_20_64|the first Aussie surfer, Duke Kahanamoku. Aussie surfer, Duke Kahanamoku.|the first Aussie surfer, Duke Kahanamoku. Aussie surfer, Duke Kahanamoku.
2018_09_10_72|The first capital of California, following American occupation in 1846, was this city, today the capital of Silicon Valley.|The first capital of California, following American occupation in eighteen forty-six, was this city, today the capital of Silicon Valley.
2018_09_14_21|Bose is right and you're up to 5,000 now.|Bose is right and you're up to five thousand now.
2018_09_11_79|Becky or Rick?|Becky or Rick?
2018_09_21_56|Dwight, I'm all about loyalty. I'm going wherever they value loyalty the most.|Dwight, I'm all about loyalty. I'm going wherever they value loyalty the most.
2018_09_13_79|The scores are correct, Kyle. What are you going to risk of your 90? 600.|The scores are correct, Kyle. What are you going to risk of your ninety? six hundred.
2018_09_19_39|Time to go rafting down this Alaskan Canadian waterway that empties into the Bering Sea.|Time to go rafting down this Alaskan Canadian waterway that empties into the Bering Sea.
2018_09_27_74|In 2002, Prague unveiled its memorial to the victims of this ideology.|In twenty oh two, Prague unveiled its memorial to the victims of this ideology.
2018_09_11_54|In Midnight's Children, number two by Salman Rushdie, Salim is born August 15th, 1947 in this country on its Independence Day.|In Midnight's Children, number two by Salman Rushdie, Salim is born August fifteenth, nineteen forty-seven in this country on its Independence Day.
2018_09_26_24|yeah and the third one|yeah and the third one
2018_09_27_86|Yes, now the last clue. Mere Christianity was a non-fiction testament of faith by this novelist of fantastic children's tales.|Yes, now the last clue. Mere Christianity was a non-fiction testament of faith by this novelist of fantastic children's tales.
2018_09_20_30|A strong string is a twine. If you take the T, if the T gets loose, you're left with wine. Now you understand the category.|A strong string is a twine. If you take the T, if the T gets loose, you're left with wine. Now you understand the category.
2018_09_14_15|In 2016, pitchman Paul Marcarelli went from, can you hear me now for Verizon, to can you hear that for this company?|In twenty sixteen, pitchman Paul Marcarelli went from, can you hear me now for Verizon, to can you hear that for this company?
2018_09_14_74|1300s BC Egyptian sun god.|thirteen oh ohs BC Egyptian sun god.
2018_09_21_48|Winter sports and duty-free shopping lure 8 million tourists a year to this 76,000 strong nation of the Pyrenees.|Winter sports and duty-free shopping lure eight million tourists a year to this seventy-six thousand strong nation of the Pyrenees.
2018_09_14_40|Promise Me Dad is a 2017 memoir by this former Vice President.|Promise Me Dad is a twenty seventeen memoir by this former Vice President.
2018_09_27_80|Dr. Mary Neale's account of her own near-death experience after drowning is titled, To This Place and Back.|Doctor Mary Neale's account of her own near-death experience after drowning is titled, To This Place and Back.
2018_09_24_29|Vividly described in Samuel Pepys diary, this four-day catastrophe that destroyed most of the city began on September 2nd, 1666.|Vividly described in Samuel Pepys diary, this four-day catastrophe that destroyed most of the city began on September twond, sixteen sixty-six.
2018_09_25_29|Good for you. That's great. Reading is so important. Let's get back into this. You have command of the board, Nancy. Make a selection for us.|Good for you. That's great. Reading is so important. Let's get back into this. You have command of the board, Nancy. Make a selection for us.
2018_09_19_62|who is Joseph Priestly.|who is Joseph Priestly.
2018_09_19_44|Performing Beethoven in Berlin in 1989, Bernstein rewrote this section of the Ninth Symphony as the ode to freedom.|Performing Beethoven in Berlin in nineteen eighty-nine, Bernstein rewrote this section of the Ninth Symphony as the ode to freedom.
2018_09_10_67|Watery term for the dominant trend, perhaps describing big media.|Watery term for the dominant trend, perhaps describing big media.
2018_09_13_47|What is Prozac? Lauren, go again.|What is Prozac? Lauren, go again.
2018_09_26_70|Politician was the president of the Confederacy, Jefferson Davis. Back to you, Nancy.|Politician was the president of the Confederacy, Jefferson Davis. Back to you, Nancy.
2018_07_02_92|A college in London with alumni like John Keats, and a college in New York City with alumni like Jerry Seinfeld.|A college in London with alumni like John Keats, and a college in New York City with alumni like Jerry Seinfeld.
2018_09_11_10|A new bacterium, Ideonella succiensis, could soon help degrade these polymers in landfills.|A new bacterium, Ideonella succiensis, could soon help degrade these polymers in landfills.
